ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,performance
0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,81678.8
0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,79135.4
1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,1,76180.2
1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,0,70179.4
0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,80190.2
1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,76103.8
0,1,0,1,1,1,0,1,0,1,1,1,0,0,1,0,82770.6
0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,1,76673.2
0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,1,72963.8
0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,73192.2
1,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0,76850.0
0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,78838.6
1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,88480.4
1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,1,69006.6
1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,73034.2
0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,86316.8
0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,1,82565.0
1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,94869.4
0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,74039.6
0,0,1,0,1,0,1,1,1,0,0,1,0,1,1,1,76666.8
1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,78385.8
1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,70807.8
1,0,1,1,0,1,1,0,0,1,1,0,1,1,1,0,94298.8
0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,57335.0
0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,81710.8
0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,67874.4
1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,69738.4
0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,86663.2
0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,92010.0
0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,83717.2
1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,81857.8
0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,97381.0
1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,63035.8
0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,72976.0
0,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,80571.0
0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,79219.0
1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,72103.2
1,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,71922.6
1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,70895.2
0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,67317.6
0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,78259.6
1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,92416.0
0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,1,88987.6
0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,81682.8
1,0,0,0,1,1,1,1,1,0,0,1,1,0,1,0,67834.8
0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,1,79116.0
0,1,0,1,0,1,1,0,1,0,1,1,1,1,0,1,88128.4
0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,78738.6
1,0,0,1,0,0,1,1,0,0,1,0,1,1,1,0,79143.0
1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,78333.0
1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,83835.0
0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,0,94231.2
1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,91953.8
1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,75959.0
0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,72113.8
1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,74339.8
0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,87779.6
1,1,0,1,1,0,1,0,0,0,1,0,0,1,1,1,83458.0
0,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,74237.6
0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,80649.8
0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0,71034.4
0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,100967.2
1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,82863.6
1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,86955.2
0,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,78272.0
1,1,1,0,1,0,1,0,0,1,1,1,0,0,1,1,82627.4
0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,73445.6
0,1,0,1,0,1,1,0,1,1,0,1,1,0,0,1,90845.6
0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,69960.2
1,1,0,0,0,1,1,0,1,1,0,1,1,1,0,0,75289.4
0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,0,70014.6
1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,101481.6
0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,86205.4
0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,83988.6
1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,74319.2
1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,88622.2
1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,76711.6
0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,84604.6
0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,82124.6
1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,1,97588.6
1,1,0,1,0,1,1,1,0,1,0,0,0,1,1,0,84636.4
0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,82220.6
1,0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,81310.8
1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,80227.4
1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,89257.2
1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,70351.2
0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,64336.6
1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,73056.2
0,0,1,0,1,0,1,1,1,0,1,1,0,1,1,0,74676.6
1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,82298.6
0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,65216.8
0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,86724.4
1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,92778.2
0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,83669.8
0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,85034.4
1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,76118.4
1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,84787.8
0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,96047.6
1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,70772.8
0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,86545.6
0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,82455.8
1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,80676.0
0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,73678.6
1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,65507.6
1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,93441.8
1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,0,87140.2
0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,96060.4
1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,88073.4
0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,84009.2
1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,60703.2
0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,81512.0
1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,70679.6
0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,82470.4
1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,1,69943.2
0,0,1,1,1,0,0,0,1,0,0,1,1,1,1,1,84326.6
0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,75997.6
0,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1,70893.4
1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,86125.6
0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,71034.8
0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,71097.8
1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,68288.4
1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,75269.4
1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,65066.2
1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,1,85165.4
1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,1,84500.6
1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,72567.6
0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,99709.8
1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,71175.4
0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,80959.6
1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,66302.0
0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,1,70202.0
0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,69877.8
1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,73759.0
0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,80379.8
1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,0,75064.4
1,0,0,1,0,1,1,1,1,0,1,1,1,0,1,0,85264.2
1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,71211.4
1,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,76115.4
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,60648.0
0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,83469.4
0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,89254.0
0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,68332.0
1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,90814.0
1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,64819.6
1,1,0,0,0,1,1,0,1,1,0,1,0,1,1,0,73600.8
0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,67719.0
0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,81688.8
1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,71445.4
1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,82005.6
1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,0,85971.6
1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,67970.4
1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,1,71497.2
0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,1,86605.4
0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,84477.8
1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,83804.8
0,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,82021.4
0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,65252.0
1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,81753.8
1,0,1,0,1,0,1,1,1,1,0,1,0,1,1,1,83509.0
0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,89181.2
1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,66712.0
1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,80395.2
1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,79299.6
1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,68344.2
0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,78668.4
0,1,0,1,1,0,0,1,0,1,1,1,1,1,0,0,83736.4
0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,79687.4
0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,87382.2
0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,1,92602.8
0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,82565.4
1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,66970.0
0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,68538.6
1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,78666.6
0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,66410.0
1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,74816.2
1,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,87787.6
1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,92234.2
0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,69367.4
1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,85027.0
0,0,1,1,0,1,0,1,1,0,1,1,0,1,0,0,84428.8
1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,81531.8
0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,75534.4
0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,81999.0
1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,74568.2
0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,96726.4
0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,90206.0
0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,70637.0
0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,83238.2
1,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,86742.8
0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,86911.0
1,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,79785.8
1,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,71639.6
0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,76760.4
0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,73812.2
0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,86362.0
1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,72635.2
1,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,71164.0
1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,69413.0
1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,69168.0
0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,82516.4
1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,62247.2
0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,74906.2
1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,72216.0
0,0,0,1,1,0,1,1,0,1,1,1,0,0,1,1,90637.0
1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,76237.4
1,0,1,0,1,1,0,1,1,0,1,0,0,1,1,1,73996.4
1,1,0,0,1,1,0,1,1,1,0,1,1,1,0,0,69833.6
0,1,1,1,0,1,0,0,1,0,1,0,1,0,1,1,86510.0
1,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,75726.8
1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,89919.6
1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,70944.8
1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,72518.0
0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,75925.4
1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,73572.2
0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,70992.8
0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,74406.8
0,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,73169.2
0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,1,76715.4
0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,67770.0
0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,73423.8
1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,83782.2
1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,89787.8
0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,68286.6
0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,89486.8
0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,67258.8
1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,84438.6
0,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,77585.0
1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,92060.2
1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,60723.8
0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,84771.6
1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,81044.2
0,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,93984.6
0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,87146.8
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,60684.6
0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,85661.0
1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,76428.2
1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,74510.6
1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,0,88684.2
0,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1,86836.2
1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,92011.4
0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,1,85472.8
0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,72833.6
1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,67000.6
0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,68495.8
1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,63214.8
1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,70912.2
1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,94721.2
1,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,82340.4
0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,76566.6
0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,95768.8
1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,63765.4
0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,79312.6
0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,90644.0
1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,74271.2
1,1,1,0,1,0,0,1,0,0,1,0,0,1,1,1,70585.6
0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,77079.2
1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1,84852.4
1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,79616.0
0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1,87583.0
0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,62539.6
0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,86427.8
0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,65761.4
0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,74238.0
1,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,92868.8
0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,81173.4
1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,63352.4
0,0,1,1,1,1,0,1,0,1,0,0,1,1,0,1,88915.0
1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,64291.2
1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,0,74797.0
1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,86278.8
1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,75877.4
1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,62748.4
0,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,86012.8
0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,84717.0
1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,94759.4
1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,1,77793.4
1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,79612.4
0,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,73952.2
0,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,93543.8
1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,80635.6
1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,60859.6
0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,88655.0
1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,72964.6
0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,1,77168.0
1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,83420.8
1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,97182.0
0,1,1,0,1,0,0,1,0,1,1,0,0,1,1,1,75973.8
0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,72810.8
1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,1,83405.8
1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,66569.2
0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,64863.8
1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,70011.6
1,0,1,0,1,1,1,0,1,1,0,0,1,1,1,0,80324.4
1,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,72063.4
1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,92599.8
1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,68207.6
0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,80046.4
0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,84475.0
0,1,1,0,1,1,1,0,1,1,0,1,0,1,1,0,79495.2
1,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,77868.4
0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,91870.4
1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,83653.8
1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,82527.0
1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,95150.0
1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,74979.2
0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1,83727.0
1,0,1,1,1,1,0,1,0,0,0,1,0,1,1,1,83835.6
1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,72047.6
0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,59469.4
1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,91946.8
0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,84906.0
0,0,1,1,0,1,1,1,1,1,0,1,1,0,0,1,98113.6
0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,70245.8
1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,69275.6
0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,88360.0
0,1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,96288.2
0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,76847.8
0,1,0,0,0,1,1,1,0,1,1,0,1,0,1,1,77260.0
1,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,77895.4
0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,74249.2
1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,63541.2
0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,69112.6
0,1,1,1,0,1,0,1,0,1,0,1,1,0,1,1,91287.0
0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,76023.6
0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,64692.6
0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,70173.8
1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,63365.0
1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,72108.8
0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,1,75503.2
1,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,87047.6
0,0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,89595.4
1,1,0,1,1,0,0,0,1,0,0,1,1,1,1,0,75562.0
1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,84225.0
1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,74946.2
0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,68417.4
0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,87212.6
0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,87806.2
0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,83351.6
1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,0,74570.6
1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,68949.2
0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,57838.8
1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,72774.8
0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,0,88215.8
0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,71308.2
0,0,1,1,0,1,1,0,0,1,1,0,1,1,1,1,99683.0
0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,0,84779.6
0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,86226.8
0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,84062.0
1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,0,87054.6
1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,87263.6
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,59583.6
0,0,1,0,1,1,0,1,1,0,1,0,1,0,1,0,70292.6
1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,78680.2
0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,76339.8
0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,82075.2
0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,74797.6
0,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,92658.0
1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,80422.6
0,1,0,0,1,1,1,1,0,1,1,0,0,1,1,0,72859.4
1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,86673.4
0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,77782.8
0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,1,80844.6
1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,60869.4
0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,72482.2
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,57482.6
1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,61557.8
1,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,70755.0
1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,64373.6
1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,69390.0
1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,69575.0
1,0,0,1,1,1,0,0,0,0,1,0,1,0,1,1,79119.4
0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,90873.0
0,1,0,1,0,0,1,0,0,0,1,1,0,1,1,0,78604.6
1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,77595.2
1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,81401.8
