ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,performance
1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,86873.2
1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,89806.4
0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,0,86504.8
1,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,87438.4
1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,81000.0
1,0,1,1,0,0,1,1,0,1,0,0,1,1,1,1,93910.8
0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,91839.6
1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,76555.2
1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,71465.0
1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,68931.8
0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,74214.0
1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,67076.0
0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,80208.2
0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,64242.0
0,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,90125.2
0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,62658.2
0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,0,67867.6
1,0,1,1,0,1,0,1,1,1,0,0,0,1,1,1,91700.6
1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,1,68480.0
1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,87452.0
0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,92589.6
0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,70337.6
0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,64002.0
1,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,81499.2
0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,61706.8
1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,69964.4
1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,84495.6
0,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,69934.4
0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,80455.4
1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,82857.4
0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,93567.6
1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,99078.6
1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,80265.8
0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,73677.2
1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,75702.4
0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,81024.2
1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,0,75826.2
0,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,82230.6
1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,88705.0
0,1,1,0,0,0,1,0,1,0,1,1,1,1,0,0,74537.0
1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,79660.4
0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,84354.8
1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,83838.2
0,1,0,0,1,1,0,1,1,0,0,1,0,1,1,1,65321.0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,60418.2
1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,80991.2
0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,83379.0
1,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,86357.4
0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,68214.4
0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,62522.0
0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,1,77610.0
1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,72090.6
1,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,71794.8
1,0,0,0,1,1,0,1,0,0,1,0,1,1,1,1,66321.4
1,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,67149.8
0,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,91355.4
0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,76620.4
0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,65786.2
1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,89989.8
1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,69357.2
0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,79718.0
0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,81139.4
1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,62131.4
0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,84649.0
1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,85858.2
1,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,72806.0
1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,81388.0
0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,78754.8
0,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,79109.8
1,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,70238.8
0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,74462.4
0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,82007.6
0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,95367.8
0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,76104.6
1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,68648.6
1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,86078.6
1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,68163.2
0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,66505.2
0,0,1,0,1,0,1,0,0,1,1,1,1,0,1,1,84959.8
1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,77922.8
1,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,87117.6
0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,1,75678.2
0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,70512.0
0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,79596.6
1,1,1,0,1,0,0,1,0,1,0,0,1,1,1,0,72427.4
1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,69450.0
1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,92985.0
1,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,68855.4
1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,79614.0
0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,89102.8
1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,67747.0
1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,82437.8
1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,1,75469.8
1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,94736.0
1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,72495.6
1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,85972.6
0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1,74872.6
0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,57854.4
1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,76089.4
0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,92410.0
1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,85422.4
0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,89727.4
1,1,0,1,0,1,1,0,1,1,1,0,1,0,0,1,92066.8
1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0,70457.4
0,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1,89819.6
0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,75898.2
0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,83283.6
0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0,91195.2
1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,81566.0
1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,74968.6
0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,71156.8
0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,67615.6
0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,76351.0
1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,70991.0
0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,68013.0
0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1,78679.6
0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,83837.4
1,1,0,1,1,0,0,1,0,1,0,0,1,1,0,1,82259.6
1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,81004.0
0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,83916.0
1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,74054.6
0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,80096.0
0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,85311.4
1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,83831.6
1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,59473.2
1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,72445.8
0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,79412.0
0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,73906.0
0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,86612.2
1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,89635.2
1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,65295.6
1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,78804.4
1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,74519.2
0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,70450.4
1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,68892.6
0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,1,90823.6
1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,61443.4
0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,59328.4
0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,66965.8
0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,76905.0
1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,66113.2
1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,78916.8
1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,77246.2
1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,86294.4
1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,81031.4
0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,1,76095.0
0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,70205.4
1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,86309.2
1,0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,87733.6
1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,65761.6
1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,89404.6
0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,80236.2
0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,71763.4
0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,66972.8
1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,85388.2
0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,93112.2
0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,88213.4
1,0,1,0,1,0,1,1,1,0,0,1,1,1,0,1,76906.2
0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,82937.2
1,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,67794.0
0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,80903.2
1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,77614.0
1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,71102.6
0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,67516.6
0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,1,86811.6
0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,94391.4
1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,0,75220.2
0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,69863.8
1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,79564.2
1,0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,93104.4
0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,66889.8
1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,78637.8
1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,88856.0
0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,70087.4
1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,65993.6
0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,82456.4
0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,89423.4
1,0,1,1,0,1,0,1,0,0,0,1,1,1,1,1,86841.2
0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,94705.4
1,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,66451.8
1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,90101.6
1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,68953.6
0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,78524.6
0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,83694.6
1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,78935.2
0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,80409.4
1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,66722.0
0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,85683.2
1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1,72103.0
1,1,1,0,1,0,0,1,1,0,1,1,1,0,1,0,71149.0
0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,68841.0
0,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,88181.8
1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,70997.0
0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,83812.0
0,1,1,1,0,1,0,0,0,1,0,1,0,1,1,0,84427.2
0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,73306.8
1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,66513.8
0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,76643.4
1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,69549.2
0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,76123.4
0,0,1,1,0,1,0,1,0,1,1,0,1,0,0,1,91720.0
0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,68567.4
0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,73649.8
1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,87552.6
1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1,87415.0
0,1,1,0,1,1,1,1,0,0,1,0,1,1,0,0,74296.8
0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,65743.2
1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,79346.6
1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,92852.0
1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,67043.2
0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,75977.6
1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,71003.6
1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,86753.0
1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,58589.6
1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,67233.2
0,1,0,1,0,1,0,1,1,0,1,1,0,0,1,0,78372.8
1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,76987.6
1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,93798.6
1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,70155.2
0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,65569.6
1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,59195.0
0,1,0,1,1,1,1,0,1,0,0,1,1,0,1,1,85900.2
0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,64890.2
0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,64858.6
1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,68394.2
0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,69905.6
0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,68024.4
0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,0,74208.4
0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,1,87330.4
0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,76150.0
1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,98271.8
0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,67640.2
1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,70331.0
0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,79143.2
1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,70843.0
0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,75540.4
0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,67013.4
1,1,0,1,0,1,0,0,1,1,0,1,1,1,1,0,82843.8
0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,76435.6
1,0,0,1,0,1,0,1,1,1,1,0,0,1,0,1,86571.8
0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,80269.8
0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,1,91549.4
1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,67699.0
1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,81950.6
0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,84138.8
1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,95165.4
0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,66595.0
0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,78861.4
0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,77387.8
0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,69322.6
1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,85723.4
1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1,86524.2
0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,73875.4
0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,71095.8
1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,68876.6
0,0,1,0,1,1,1,0,0,1,0,1,1,0,1,0,78151.4
1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,81779.6
0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,69551.2
0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,58637.6
0,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,94133.8
1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,82418.2
1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,0,88997.0
0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,88658.8
0,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,83356.0
1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,80859.8
1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,64787.2
0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,82604.6
0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0,75716.8
0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,90570.6
0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,67245.8
0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,71255.4
1,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,71905.0
1,1,0,0,0,1,0,1,1,1,0,1,0,1,1,0,68269.0
0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,77124.6
0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,82193.8
1,0,0,0,1,1,1,1,1,0,1,1,0,0,1,1,73816.2
1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,64004.6
1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,95952.4
0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,62387.2
1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,79467.4
0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,72425.4
1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,60871.4
0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,70104.6
1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,92272.4
0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,68573.0
1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,88069.0
0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,69798.2
1,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,72784.2
0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,92193.8
0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,67657.2
0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,69618.2
0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,73256.0
1,0,1,0,1,1,0,0,1,1,1,1,1,0,0,1,79388.0
0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,79274.2
1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,85682.6
0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,71186.2
1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,89906.2
1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,75655.6
0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,66172.6
1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,79510.4
0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,1,89900.0
1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,83058.6
1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,80283.2
1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,1,89743.8
0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,75603.6
0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,86595.2
0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,73809.4
1,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,66997.6
0,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,89044.4
1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1,85289.2
0,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,77045.4
1,1,1,0,1,1,0,0,1,0,0,1,0,1,1,1,70338.6
0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,85182.8
1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,73460.6
0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1,83759.0
1,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1,93099.2
0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,69672.6
0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,1,65846.2
0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,89075.4
1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,82493.8
0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,65677.8
1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,79050.2
0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,96559.8
1,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,79215.0
1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0,73383.6
0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,78598.8
1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,90681.2
0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,65810.2
0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,75170.8
0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,58724.2
0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,90315.2
1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,66814.8
1,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,70350.8
1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,86722.0
1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,74862.0
1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,85453.2
0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,65512.4
1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,86043.8
1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,77417.0
0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,71358.4
1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,75222.8
1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,85818.2
1,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,75350.0
0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,64602.4
0,1,0,0,1,1,1,1,1,1,0,0,1,1,0,1,76120.4
1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,0,82088.2
1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,74690.6
1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,69848.2
0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,80538.6
0,1,0,1,1,1,0,1,1,0,0,0,1,1,0,1,79152.2
1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,89278.6
1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,98594.2
1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,98019.6
1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,69974.4
1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,83806.0
0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,78423.2
0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,82427.6
0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,64074.2
1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,64373.6
1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,67312.0
1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,67924.0
1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,85322.8
0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,80153.0
1,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,76487.8
0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,71790.8
0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,88774.6
1,0,0,1,1,0,1,1,0,1,1,1,1,0,1,0,88108.4
1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,94738.2
1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,68387.6
0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,78736.2
1,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,81456.6
1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,80341.0
1,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,75475.4
0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,78550.0
1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,94877.6
